handleId,fieldType,name,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_e0a0a4dc-b387-212e-e2e1-87aec9eba40b,Product,Cozy Craft | bookmark,ca757a_fd599030c73b40e5b44876a556da191f~mv2.jpg,Accessories,,Accessories,4,,TRUE,PERCENT,0,1,,0.57,,,,,,,,,,,,,,,,,,,Material,"<p>Acrylic</p>
",Size,"<p>4"".7'</p>
",,,,,,,,,,,,,,,Femi By Jojo
product_267a37cc-c070-f81f-3175-75646774d59c,Product,Baker's Delight | bookmark,ca757a_2f705d58df274bf39090d5aed13df6c1~mv2.jpg,Accessories,,Accessories,4,,TRUE,PERCENT,0,1,,0.57,,,,,,,,,,,,,,,,,,,Material,"<p>Acrylic</p>
",Size,"<p>4"".7'</p>
",,,,,,,,,,,,,,,Femi By Jojo
product_ab805784-3fa4-b067-ecd8-12573a61a260,Product,In my book lover era | bookmark,ca757a_dc9e490a9c78406ca027b14d2a228f58~mv2.jpg,Accessories,,Accessories,4,,TRUE,PERCENT,0,1,,0.57,,,,,,,,,,,,,,,,,,,Material,"<p>Acrylic</p>
",Size,"<p>4"".7'</p>
",,,,,,,,,,,,,,,Femi By Jojo
product_0ca59258-7281-4093-44f3-717231436315,Product,Sorry my weekend is Booked | bookmark,ca757a_afc8fba83d444ce2a9c0fff90c0dba97~mv2.jpg,Accessories,,Accessories,4,,TRUE,PERCENT,0,1,,0.57,,,,,,,,,,,,,,,,,,,Material,"<p>Acrylic</p>
",Size,"<p>4"".7'</p>
",,,,,,,,,,,,,,,Femi By Jojo
product_9dd34052-56d6-5961-2f28-9247bff8cb80,Product,Daisy Love | bookmark,ca757a_25aadf256b6f42e9afdb1ac484b2d72e~mv2.jpg,Accessories,,Accessories,4,,TRUE,PERCENT,0,1,,0.57,,,,,,,,,,,,,,,,,,,Material,"<p>Acrylic</p>
",Size,"<p>4"".7'</p>
",,,,,,,,,,,,,,,Femi By Jojo
product_92ce22d1-ff5c-a0c2-cab8-2954999137b8,Product,Book Over People | bookmark,ca757a_113a9fceb983415bb565020fbf884244~mv2.jpg,Accessories,,Accessories,4,,TRUE,PERCENT,0,1,,0.57,,,,,,,,,,,,,,,,,,,Material,"<p>Acrylic</p>
",Size,"<p>4"".7'</p>
",,,,,,,,,,,,,,,Femi By Jojo
product_f25c6b16-341b-ebba-eba6-258967da178e,Product,Sorry I'm late I didn't want to stop reading | bookmark,ca757a_e451b39a9b44464984c00e55b973c2b4~mv2.jpg,Accessories,,Accessories,4,,TRUE,PERCENT,0,1,,0.57,,,,,,,,,,,,,,,,,,,Material,"<p>Acrylic</p>
",Size,"<p>4"".7'</p>
",,,,,,,,,,,,,,,Femi By Jojo
product_302b8941-faad-3dbc-f545-7de5d47c27f1,Product,I like my coffee icy and my book spicy | bookmark,ca757a_cb57e83f8e174b529bf33094a402ae8b~mv2.jpg,Accessories,,Accessories,4,,TRUE,PERCENT,0,1,,0.57,,,,,,,,,,,,,,,,,,,Material,"<p>Acrylic</p>
",Size,"<p>4"".7'</p>
",,,,,,,,,,,,,,,Femi By Jojo
product_0ad237c1-0159-f365-4c8a-613e26dd71ee,Product,Pastel Vine Dreams | bookmark,ca757a_1ed5a165a6304f56a777fbae2c454691~mv2.jpg,Accessories,,Accessories,4,,TRUE,PERCENT,0,1,,0.57,,,,,,,,,,,,,,,,,,,Material,"<p>Acrylic</p>
",Size,"<p>4"".7'</p>
",,,,,,,,,,,,,,,Femi By Jojo
product_84d83495-c818-57df-9da3-8c7f28763091,Product,Not Antisocial just prefer books | bookmark,ca757a_6fdebdb948dd419db27b27cfd60aaf43~mv2.jpg;ca757a_25dd39f41fd3405c888d553579a5f40f~mv2.jpg,Accessories,,Accessories,4,,TRUE,PERCENT,0,0,,,Color Tassels,COLOR,#000000:Black;#572D2B:Burgundy,,,,,,,,,,,,,,,,Material,"<p>Acrylic</p>
",Size,"<p>4"".7'</p>
",,,,,,,,,,,,,,,Femi By Jojo
product_84d83495-c818-57df-9da3-8c7f28763091,Variant,,,,,,,,TRUE,,,1,,0.57,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_84d83495-c818-57df-9da3-8c7f28763091,Variant,,,,,,,,TRUE,,,1,,0.57,,,#572D2B:Burgundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_758948f1-aa11-19a7-a038-1e9633b62aa0,Product,Mandala | tote bag,ca757a_f9971c65a5b24cdba5b23233f3e72112~mv2.jpg;ca757a_718081c4e9f14e2ebdad1cd224d379a2~mv2.jpg;ca757a_e72ad51febc04a708bfae1f6ab6eeddb~mv2.jpg,Tote Bags,,Tote Bags,18.95,,TRUE,AMOUNT,3.95,1,0.86,5.5,,,,,,,,,,,,,,,,,,,Material,"<p>100% cotton<br>
&nbsp;</p>
",Size,"<p>15"" x 16""<br>
9"" handle drop</p>
",Care Instructions,"<p>Machine washable in cold water, turn inside out, hang dry.</p>
",,,,,,,,,,,,,Femi By Jojo
product_d0b63368-4f49-0d55-7115-59e7c82d7fc1,Product,Pastel Petals | bookmark,ca757a_95769fcf88eb4d73af62c2bbc9c16eea~mv2.jpg,Accessories,,Accessories,4,,TRUE,PERCENT,0,1,,0.57,,,,,,,,,,,,,,,,,,,Material,"<p>Acrylic</p>
",Size,"<p>4"".7'</p>
",,,,,,,,,,,,,,,Femi By Jojo
product_d02d0859-49c1-503a-d1a9-91b40b2e8606,Product,My hearts in every chapter | bookmark,ca757a_00bb3fa4085a48e39d2c67ab0501a527~mv2.jpg,Accessories,,Accessories,4,,TRUE,PERCENT,0,1,,0.57,,,,,,,,,,,,,,,,,,,Material,"<p>Acrylic</p>
",Size,"<p>4"".7'</p>
",,,,,,,,,,,,,,,Femi By Jojo
product_c29468b8-fe68-5240-2aa9-699601cc59f0,Product,Evil Eye | bookmark,ca757a_4418fbf97c954f0c8517ea7c9e512f12~mv2.jpg,Accessories,,Accessories,4,,TRUE,PERCENT,0,1,,0.57,,,,,,,,,,,,,,,,,,,Material,"<p>Acrylic</p>
",Size,"<p>4"".7'</p>
",,,,,,,,,,,,,,,Femi By Jojo
product_1fc01392-f20d-612f-4474-4e3965edc6b4,Product,Floral Daydream | bookmark,ca757a_9a99eb616f174a7e8cd81224f4cecd11~mv2.jpg,Accessories,,Accessories,4,,TRUE,PERCENT,0,1,,0.57,,,,,,,,,,,,,,,,,,,Material,"<p>Acrylic</p>
",Size,"<p>5"".7'</p>
",,,,,,,,,,,,,,,Femi By Jojo
product_8d3824ef-47ed-fa46-d579-725b389e3ad5,Product,Hearts in Bloom | bookmark,ca757a_6013463233e94c58ad4af530f53bfaed~mv2.jpg;ca757a_62a60d5c608f4c29977fc1984173a311~mv2.jpg,Accessories,,Accessories,4,,TRUE,PERCENT,0,0,,,Sizes,COLOR,"#000000:5.7"";#A2D94F:4.7'",,,,,,,,,,,,,,,,Material,"<p>Acrylic</p>
",Size,"<p>5.7' or 4.7'</p>
",,,,,,,,,,,,,,,Femi By Jojo
product_8d3824ef-47ed-fa46-d579-725b389e3ad5,Variant,,,,,,,,TRUE,,,1,,0.57,,,"#000000:5.7""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8d3824ef-47ed-fa46-d579-725b389e3ad5,Variant,,,,,,,,TRUE,,,1,,0.57,,,#A2D94F:4.7',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d79b0bec-0c42-6ea8-19f4-5e3a972ad4ef,Product,Desert Moon | bookmark,ca757a_366f11479972480d990ed01e2edc7d15~mv2.jpg,Accessories,,Accessories,4,,TRUE,PERCENT,0,1,,0.57,,,,,,,,,,,,,,,,,,,Material,"<p>Acrylic</p>
",Size,"<p>5"".7'</p>
",,,,,,,,,,,,,,,Femi By Jojo
product_6326c2d7-6ae7-8852-0db9-771ebdf0f176,Product,Paradise Petals | bookmark,ca757a_b7fe2b0219f945418b2b4796f84cdcb5~mv2.jpg,Accessories,,Accessories,4,,TRUE,PERCENT,0,1,,0.57,,,,,,,,,,,,,,,,,,,Material,"<p>Acrylic</p>
",Size,"<p>5"".7'</p>
",,,,,,,,,,,,,,,Femi By Jojo
product_3c30c712-f05d-0452-79f3-779ddce7f910,Product,Soil Mates | bookmark,ca757a_8ae71756978c411e814aa620f5e87c63~mv2.jpg,Accessories,,Accessories,4,,TRUE,PERCENT,0,1,,0.57,,,,,,,,,,,,,,,,,,,Material,"<p>Acrylic</p>
",Size,"<p>5"".7'</p>
",,,,,,,,,,,,,,,Femi By Jojo
product_a2b2d025-df31-7912-e5ea-8f921876d958,Product,Rustic Rodeo | bookmark,ca757a_e8b9a2041e844e78a3cceecd702e543a~mv2.jpg,Accessories,,Accessories,4,,TRUE,PERCENT,0,1,,0.57,,,,,,,,,,,,,,,,,,,Material,"<p>Acrylic</p>
",Size,"<p>5"".7'</p>
",,,,,,,,,,,,,,,Femi By Jojo
product_1d438a0a-bffb-a169-2609-4e4a6c745002,Product,Pink Bows| bookmark,ca757a_f75930fcdc194d3a9863e8c380616daf~mv2.jpg,Accessories,,Accessories,4,,TRUE,PERCENT,0,1,,0.57,,,,,,,,,,,,,,,,,,,Material,"<p>Acrylic</p>
",Size,"<p>5"".7'</p>
",,,,,,,,,,,,,,,Femi By Jojo
product_93b12eb9-ee57-0357-d7fd-07cba8ccefe2,Product,Cherry Disco | bookmark,ca757a_4dff1a7e91e441289944604b5a8cdb87~mv2.jpg;ca757a_1817322cb46544c9b460b89432928e9f~mv2.jpg,Accessories,,Accessories,4,,TRUE,PERCENT,0,2,,0.57,,,,,,,,,,,,,,,,,,,Material,"<p>Acrylic</p>
",Size,"<p>5"".7'</p>
",,,,,,,,,,,,,,,Femi By Jojo
product_3f290d2b-9b75-594d-0026-70cdaf1907b8,Product,Garden Tales | bookmark,ca757a_19bb24a1009c4836ac0ffc8dd5ae826b~mv2.jpg,Accessories,,Accessories,4,,TRUE,PERCENT,0,1,,0.57,,,,,,,,,,,,,,,,,,,Material,"<p>Acrylic</p>
",Size,"<p>5"".7'</p>
",,,,,,,,,,,,,,,Femi By Jojo
product_c5ee21ca-45a9-63dd-12e4-34065a545cec,Product,The Gym Reader | bookmark,ca757a_7b25be0b1137491ea24fd9f5ac51b200~mv2.jpg,Accessories,,Accessories,4,,TRUE,PERCENT,0,1,,0.57,,,,,,,,,,,,,,,,,,,Material,"<p>Acrylic</p>
",Size,"<p>5"".7'</p>
",,,,,,,,,,,,,,,Femi By Jojo
product_4f198f0d-99cb-e51a-2a4e-0127fbddb937,Product,Pink bows | tote bag,ca757a_efddebf67edf43ef8db317a568d03915~mv2.jpg,Tote Bags,,Tote Bags,18.95,,TRUE,AMOUNT,3.95,1,0.86,5.5,,,,,,,,,,,,,,,,,,,Material,"<p>100% cotton<br>
&nbsp;</p>
",Size,"<p>15"" x 16""<br>
9"" handle drop</p>
",Care Instructions,"<p>Machine washable in cold water, turn inside out, hang dry.</p>
",,,,,,,,,,,,,Femi By Jojo
product_ea8a7957-8e4b-5269-ea50-8904cbc3f91f,Product,You gotta be Kitten me | tote bag,ca757a_20fcb956beef4cc1806d2f520e73e043~mv2.jpg,Tote Bags,,Tote Bags,18.95,,TRUE,AMOUNT,3.95,1,0.86,5.5,,,,,,,,,,,,,,,,,,,Material,"<p>100% cotton<br>
&nbsp;</p>
",Size,"<p>15"" x 16""<br>
9"" handle drop</p>
",Care Instructions,"<p>Machine washable in cold water, turn inside out, hang dry.</p>
",,,,,,,,,,,,,Femi By Jojo
product_e158c6e8-d5ab-1f1a-5476-b4f3d4b66787,Product,Rainbow Cherry | tote bag,ca757a_538d357d1fae4346a5da9b5e22fe6a59~mv2.jpg,Tote Bags,,Tote Bags,18.95,,TRUE,AMOUNT,3.95,1,0.86,5.5,,,,,,,,,,,,,,,,,,,Material,"<p>100% cotton<br>
&nbsp;</p>
",Size,"<p>15"" x 16""<br>
9"" handle drop</p>
",Care Instructions,"<p>Machine washable in cold water, turn inside out, hang dry.</p>
",,,,,,,,,,,,,Femi By Jojo
product_2f708f7e-6799-2f9a-3a9e-c7b0f1a3b12d,Product,Tic Tac Hearts | tote bag,ca757a_e656ec6f0af241719ef47261b579e81e~mv2.jpg;ca757a_67c17d0acf8848ab8964ddc7ae74d8e1~mv2.jpg,Tote Bags,,Tote Bags,18.95,,TRUE,AMOUNT,3.95,1,0.86,5.5,,,,,,,,,,,,,,,,,,,Material,"<p>100% cotton<br>
&nbsp;</p>
",Size,"<p>15"" x 16""<br>
9"" handle drop</p>
",Care Instructions,"<p>Machine washable in cold water, turn inside out, hang dry.</p>
",,,,,,,,,,,,,Femi By Jojo
product_62f89c72-b3ca-70d6-52d0-227c147b3196,Product,Retro Flowers | tote bag,ca757a_d12abc8bbb3f4ef5bea213e547c3f1d4~mv2.jpg,Tote Bags,,Tote Bags,18.95,,TRUE,AMOUNT,3.95,1,0.86,5.5,,,,,,,,,,,,,,,,,,,Material,"<p>100% cotton<br>
&nbsp;</p>
",Size,"<p>15"" x 16""<br>
9"" handle drop</p>
",Care Instructions,"<p>Machine washable in cold water, turn inside out, hang dry.</p>
",,,,,,,,,,,,,Femi By Jojo
product_26149eef-b4fa-da06-7e28-4eee37fdc0d5,Product,Picker Ball | tote bag,ca757a_2a2684f1851440f98ee14552a3337f26~mv2.jpg,Tote Bags,,Tote Bags,18.95,,TRUE,AMOUNT,3.95,1,0.86,5.5,,,,,,,,,,,,,,,,,,,Material,"<p>100% cotton<br>
&nbsp;</p>
",Size,"<p>15"" x 16""<br>
9"" handle drop</p>
",Care Instructions,"<p>Machine washable in cold water, turn inside out, hang dry.</p>
",,,,,,,,,,,,,Femi By Jojo
product_79782bb3-d74f-f338-837b-d336303bb2d8,Product,You are enough for the world | tote bag,ca757a_99ec5f51ea734b60aec2ae2995002b03~mv2.jpg;ca757a_3c4ae35263874853a4c19bde1198ecb3~mv2.jpg,Tote Bags,,Tote Bags,18.95,,TRUE,AMOUNT,3.95,1,0.86,5.5,,,,,,,,,,,,,,,,,,,Material,"<p>100% cotton<br>
&nbsp;</p>
",Size,"<p>15"" x 16""<br>
9"" handle drop</p>
",Care Instructions,"<p>Machine washable in cold water, turn inside out, hang dry.</p>
",,,,,,,,,,,,,Femi By Jojo
product_4f812fb8-8b7d-287b-432f-dd2e8613aa65,Product,The only thing holding my shit together is this bag | tote bag,ca757a_419ba82776284aa2bd8385370dffc65a~mv2.png;ca757a_3d3b606ac1d5487d997eda1e235e5a91~mv2.jpg,Tote Bags,,Tote Bags,18.95,,TRUE,AMOUNT,3.95,1,0.86,5.5,,,,,,,,,,,,,,,,,,,Material,"<p>100% cotton<br>
&nbsp;</p>
",Size,"<p>15"" x 16""<br>
9"" handle drop</p>
",Care Instructions,"<p>Machine washable in cold water, turn inside out, hang dry.</p>
",,,,,,,,,,,,,Femi By Jojo
product_382c967f-fe55-23de-413d-846d62f3953e,Product,I Run on Caffeine Chaos & Cuss Words | tote bag,ca757a_6adde1b3002b475298dad6fdb82e94f2~mv2.jpg;ca757a_b84600c92639475cbd0575a0e29ade01~mv2.jpg,Tote Bags,,Tote Bags,18.95,,TRUE,AMOUNT,3.95,1,0.86,5.5,,,,,,,,,,,,,,,,,,,Material,"<p>100% cotton<br>
&nbsp;</p>
",Size,"<p>15"" x 16""<br>
9"" handle drop</p>
",Care Instructions,"<p>Machine washable in cold water, turn inside out, hang dry.</p>
",,,,,,,,,,,,,Femi By Jojo
product_ba6a3b56-169a-71c5-82f5-548dcefa40a0,Product,Howdy Cowgirl | tote bag,ca757a_9fd0ce5b90ad48e5adc5287318f4d468~mv2.jpg;ca757a_8efec6aca2a14b13a2c2e5961e5b6fa3~mv2.png;ca757a_52a531fbbb9446eca183b5b093b40a42~mv2.jpg;ca757a_75e89ea52a774a9492f36db49b768747~mv2.jpg,Tote Bags,,Tote Bags,18.95,,TRUE,AMOUNT,3.95,1,0.86,5.5,,,,,,,,,,,,,,,,,,,Material,"<p>100% cotton<br>
&nbsp;</p>
",Size,"<p>15"" x 16""<br>
9"" handle drop</p>
",Care Instructions,"<p>Machine washable in cold water, turn inside out, hang dry.</p>
",,,,,,,,,,,,,Femi By Jojo
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Product,Six 6 Seven 7 | t-shirt,ca757a_20859d0a2bf5410798edf92d31761fb5~mv2.png;ca757a_100684b3e39346e6baec784c15bb9b16~mv2.png;ca757a_85593c67423e461ca64c9c1c549344be~mv2.png;ca757a_0fc54c6d80e849528acbff0837a7e462~mv2.png;ca757a_bf57fdbd3cd2404bbf8f4460854ff8c2~mv2.png,New Arrival,,New Arrival,27.95,,TRUE,PERCENT,0,0,,,Sizes,DROP_DOWN,Small;Medium;Large;X-Large;2XL,Colors,COLOR,#000000:Black;#ffffff:White;#228b22:Forest Green;#7ca5a1:Sage;#000080:Navy,Color Design,COLOR,#000000:Black;#ffffff:White;#F6D2D4:Light Pink;#FDCF21:Yellow,,,,,,,,,,Material,"<p>50% Cotton / 50% polyester</p>
",Care Instructions,"<p>Machine washable in cold water, turn inside out, tumble dry at low temperature.</p>
",Larger Sizes,"<p>Please contact us for sizes 3XL&nbsp;and 4XL. Availability may vary, as these sizes are not offered in all colors.</p>

<p>*An addition of $5 to the final price is also added since there is more material.</p>
",,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#ffffff:White,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#ffffff:White,,,#ffffff:White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#000000:Black,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#228b22:Forest Green,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,#ffffff:White,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#ffffff:White,,,#FDCF21:Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#228b22:Forest Green,,,#F6D2D4:Light Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#ffffff:White,,,#ffffff:White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#000000:Black,,,#F6D2D4:Light Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#7ca5a1:Sage,,,#F6D2D4:Light Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,#ffffff:White,,,#ffffff:White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#000080:Navy,,,#F6D2D4:Light Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#000080:Navy,,,#ffffff:White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#228b22:Forest Green,,,#FDCF21:Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#ffffff:White,,,#FDCF21:Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#ffffff:White,,,#FDCF21:Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#7ca5a1:Sage,,,#ffffff:White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,#000000:Black,,,#F6D2D4:Light Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#ffffff:White,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#000080:Navy,,,#F6D2D4:Light Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#ffffff:White,,,#FDCF21:Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#000000:Black,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#000000:Black,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#228b22:Forest Green,,,#ffffff:White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#7ca5a1:Sage,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#228b22:Forest Green,,,#FDCF21:Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#228b22:Forest Green,,,#FDCF21:Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#000000:Black,,,#FDCF21:Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#7ca5a1:Sage,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#7ca5a1:Sage,,,#F6D2D4:Light Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#7ca5a1:Sage,,,#ffffff:White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,#228b22:Forest Green,,,#F6D2D4:Light Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#000080:Navy,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#7ca5a1:Sage,,,#FDCF21:Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#000080:Navy,,,#FDCF21:Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#228b22:Forest Green,,,#F6D2D4:Light Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#000000:Black,,,#ffffff:White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,#000080:Navy,,,#FDCF21:Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,#000000:Black,,,#F6D2D4:Light Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#ffffff:White,,,#F6D2D4:Light Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,#7ca5a1:Sage,,,#ffffff:White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,#228b22:Forest Green,,,#F6D2D4:Light Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54d51877-41f3-6ba5-fda7-48e4b2984409,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,#000080:Navy,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,
